,avg 00-01 UTC,avg 01-02 UTC,avg 02-03 UTC,avg 03-04 UTC,avg 04-05 UTC,avg 05-06 UTC,avg 06-07 UTC,avg 07-08 UTC,avg 08-09 UTC,avg 09-10 UTC,avg 10-11 UTC,avg 11-12 UTC,avg 12-13 UTC,avg 13-14 UTC,avg 14-15 UTC,avg 15-16 UTC,avg 16-17 UTC,avg 17-18 UTC,avg 18-19 UTC,avg 19-20 UTC,avg 20-21 UTC
382,1047.6466,,461.9909829,236.6646698,823.8744229,540.4540263,579.3940079,512.7698713,381.1772962,459.1435424,1260.364213,,,,,,,,,,
383,1049.009086,,457.5024075,235.293161,833.6643983,535.6519651,578.4019307,512.7348232,381.0409874,454.9846258,1263.079243,,,,,,,,,,
384,1049.292629,,453.3935803,233.9295931,843.6325721,531.2118904,577.88836,512.7152816,380.9994186,451.3165274,1266.185208,,,,,,,,,,
385,1049.399828,,449.9625833,232.8388358,853.4845538,527.4428669,577.6239022,,380.9694323,448.3298743,1266.943229,,,,,,,,,,
386,1049.417423,,447.36148,232.2393807,862.0310615,523.9878452,577.5476456,,380.9657206,445.9148503,1264.593769,,,,,,,,,,
387,,,445.5623011,232.2302721,867.2727296,521.1487642,577.5194171,,,444.0266551,1259.186581,,,,,,,,,,
388,,,444.46256,231.8385013,869.2898482,518.4876962,577.5135022,,,442.7211962,1251.140364,,,,,,,,,,
389,,,443.9391235,231.4325822,867.710662,516.9662374,,,,441.3553767,1242.129391,,,,,,,,,,
390,,,443.7394604,230.1255771,863.4275784,515.7278298,,,,440.3682727,1233.884892,,,,,,,,,,
391,,,443.6769364,228.5383754,857.8380812,515.2476436,,,,439.3443196,1226.938528,,,,,,,,,,
392,,,443.6593174,226.6452989,850.8472203,515.1019393,,,,438.8167776,1221.987434,,,,,,,,,,
393,,,443.6543421,225.0493315,842.6830268,515.3008456,,,,438.3358325,1218.946674,,,,,,,,,,
394,,,,223.7658304,834.1476329,515.4515782,,,,438.034519,1217.361585,,,,,,,,,,
395,,,,222.6738632,825.687318,515.4799626,,,,437.8942588,1216.621212,,,,,,,,,,
396,,,,222.0193924,817.7574161,515.5048985,,,,437.8232305,1216.368075,,,,,,,,,,
397,,,,221.0558903,811.4680638,515.5098371,,,,437.7878789,1216.275176,,,,,,,,,,
398,,,,220.241639,807.4808248,,,,,437.7838571,1216.246919,,,,,,,,,,
399,,,,219.3182567,807.1662201,,,,,437.7753629,,,,,,,,,,,
400,,,,218.4491417,809.8125765,,,,,,,,,,,,,,,,
401,,,,217.9198321,813.5423264,,,,,,,,,,,,,,,,
402,,,,217.3522729,816.9607797,,,,,,,,,,,,,,,,
403,,,,216.7885354,818.9274209,,,,,,,,,,,,,,,,
404,,,,216.2183257,820.2247219,,,,,,,,,,,,,,,,
405,,,,215.6698642,822.3259672,,,,,,,,,,,,,,,,
406,,,,214.9818868,824.6059896,,,,,,,,,,,,,,,,
407,,,,214.1306471,824.9799066,,,,,,,,,,,,,,,,
408,,,,213.2741997,821.7725471,,,,,,,,,,,,,,,,
409,,,,212.1107142,815.5199433,,,,,,,,,,,,,,,,
410,,,,210.5767319,807.8716524,,,,,,,,,,,,,,,,
411,,,,208.7493022,799.4652878,,,,,,,,,,,,,,,,
412,,,,206.9327891,791.1602204,,,,,,,,,,,,,,,,
413,,,,205.2352891,783.6369677,,,,,,,,,,,,,,,,
414,,,,203.6337971,777.5283113,,,,,,,,,,,,,,,,
415,,,,202.3166852,773.6477252,,,,,,,,,,,,,,,,
416,,,,201.0998748,771.7166666,,,,,,,,,,,,,,,,
417,,,,199.9120762,770.7242423,,,,,,,,,,,,,,,,
418,,,,198.7974209,768.0780546,,,,,,,,,,,,,,,,
419,,,,197.8210392,762.9220944,,,,,,,,,,,,,,,,
420,,,,197.0394109,756.5214669,,,,,,,,,,,,,,,,
421,,,,196.4657654,749.8676133,,,,,,,,,,,,,,,,
422,,,,196.1390802,744.2283701,,,,,,,,,,,,,,,,
423,,,,195.9924418,740.2565233,,,,,,,,,,,,,,,,
424,,,,195.9364178,738.1002855,,,,,,,,,,,,,,,,
425,,,,195.9228665,737.2079634,,,,,,,,,,,,,,,,
426,,,,195.9165225,736.884929,,,,,,,,,,,,,,,,
427,,,,195.9143007,736.8466212,,,,,,,,,,,,,,,,
428,,,,,736.8399835,,,,,,,,,,,,,,,,
429,,,,,,,,,,,,,,,,,,,,,
430,,,,,,,,,,,,,,,,,,,,,
431,,,,,,,,,,,,,,,,,,,,,
432,,,,,,,,,,,,,,,,,,,,,
433,,,,,,,,,,,,,,,,,,,,,
434,,,,,,,,,,,,,,,,,,,,,
435,,,,,,,,,,,,,,,,,,,,,
436,,,,,,,,,,,,,,,,,,,,,
437,,,,,,,,,,,,,,,,,,,,,
438,,,,,,,,,,,,,,,,,,,,,
439,,,,,,,,,,,,,,,,,,,,,
440,,,,,,,,,,,,,,,,,,,,,
441,,,,,,,,,,,,,,,,,,,,,
442,,,,,,,,,,,,,,,,,,,,,
443,,,,,,,,,,,,,,,,,,,,,
444,,,,,,,,,,,,,,,,,,,,,
445,,,,,,,,,,,,,,,,,,,,,
446,,,,,,,,,,,,,,,,,,,,,
447,,,,,,,,,,,,,,,,,,,,,
448,,,,,,,,,,,,,,,,,,,,,
449,,,,,,,,,,,,,,,,,,,,,
450,,,,,,,,,,,,,,,,,,,,,
451,,,,,,,,,,,,,,,,,,,,,
452,,,,,,,,,,,,,,,,,,,,,
453,,,,,,,,,,,,,,,,,,,,,
454,,,,,,,,,,,,,,,,,,,,,
455,,,,,,,,,,,,,,,,,,,,,
456,,,,,,,,,,,,,,,,,,,,,
457,,,,,,,,,,,,,,,,,,,,,
458,,,,,,,,,,,,,,,,,,,,,
459,,,,,,,,,,,,,,,,,,,,,
460,,,,,,,,,,,,,,,,,,,,,
461,,,,,,,,,,,,,,,,,,,,,
462,,,,,,,,,,,,,,,,,,,,,
463,,,,,,,,,,,,,,,,,,,,,
464,,,,,,,,,,,,,,,,,,,,,
465,,,,,,,,,,,,,,,,,,,,,
466,,,,,,,,,,,,,,,,,,,,,
467,,,,,,,,,,,,,,,,,,,,,
468,,,,,,,,,,,,,,,,,,,,,
469,,,,,,,,,,,,,,,,,,,,,
470,,,,,,,,,,,,,,,,,,,,,
471,,,,,,,,,,,,,,,,,,,,,
472,,,,,,,,,,,,,,,,,,,,,
473,,,,,,,,,,,,,,,,,,,,,
474,,,,,,,,,,,,,,,,,,,,,
475,,,,,,,,,,,,,,,,,,,,,
476,,,,,,,,,,,,,,,,,,,,,
477,,,,,,,,,,,,,,,,,,,,,
478,,,,,,,,,,,,,,,,,,,,,
479,,,,,,,,,,,,,,,,,,,,,
480,,,,,,,,,,,,,,,,,,,,,
481,,,,,,,,,,,,,,,,,,,,,
482,,,,,,,,,,,,,,,,,,,,,
483,,,,,,,,,,,,,,,,,,,,,
484,,,,,,,,,,,,,,,,,,,,,
485,,,,,,,,,,,,,,,,,,,,,
486,,,,,,,,,,,,,,,,,,,,,
487,,,,,,,,,,,,,,,,,,,,,
488,,,,,,,,,,,,,,,,,,,,,
489,,,,,,,,,,,,,,,,,,,,,
490,,,,,,,,,,,,,,,,,,,,,
491,,,,,,,,,,,,,,,,,,,,,
492,,,,,,,,,,,,,,,,,,,,,
493,,,,,,,,,,,,,,,,,,,,,
494,,,,,,,,,,,,,,,,,,,,,
495,,,,,,,,,,,,,,,,,,,,,
496,,,,,,,,,,,,,,,,,,,,,
497,,,,,,,,,,,,,,,,,,,,,
498,,,,,,,,,,,,,,,,,,,,,
499,,,,,,,,,,,,,,,,,,,,,
500,,,,,,,,,,,,,,,,,,,,,
